exp_id,exp_name,test_case,run_no,date_iso8601,commit_hash,environment,input_desc,metric_name,metric_unit,expected_value,measured_value,pass_fail,status,notes
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,22,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,19.47,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,23,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,17.44,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,24,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,18.17,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,25,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,17.12,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,26,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,13.65,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,27,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,18.86,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,28,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,21.82,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,29,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,23.4,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,process_baseline_no_kdf,30,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","aksara -h (cold-start; tanpa unseal/Argon2id)",waktu_baseline_proses,ms,,21.11,,EXECUTED,"kontrol untuk mengisolasi biaya Argon2id dari overhead spawn proses"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,36.56,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,2,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,11.73,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,3,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.36,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,4,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,11.84,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,5,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,11.35,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,6,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,14.41,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,7,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,13.53,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,8,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,16.71,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,9,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,11.84,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,10,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,16.24,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,11,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.24,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,12,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.66,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,13,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.03,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,14,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.31,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,15,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,10.87,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,16,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,11.64,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,17,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.81,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,18,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,12.09,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,19,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,13.25,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_testbin,20,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact handshake_ik_roundtrip (1 test per proses)",waktu_proses_dengan_handshake,ms,,14.34,,EXECUTED,"pengukuran diferensial eksternal; bukan timer di dalam do_handshake()"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,25.27,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,2,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.78,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,3,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.55,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,4,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.86,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,5,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,14.11,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,6,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,12.62,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,7,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,15.45,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,8,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,14.31,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,9,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,13.12,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,10,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,14.25,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,11,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.8,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,12,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,12.73,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,13,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.64,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,14,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.59,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,15,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,11.01,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,16,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,13.66,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,17,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,12.77,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,18,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,12.01,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,19,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,18.69,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-02,Correctness dan Rejection Handshake Noise_IK,handshake_latency_nulltest,20,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","test binary --exact __no_such_test__ (0 test dijalankan)",waktu_proses_tanpa_handshake,ms,,12.16,,EXECUTED,"kontrol untuk mengisolasi biaya handshake dari overhead test binary"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,vault_ciphertext_size,1,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","vault dummy hasil KeyBundle::generate() + passphrase uji",ukuran_vault,byte,108,108,pass,EXECUTED,"5 vault independen; layout 16B salt + 12B nonce + 64B ciphertext + 16B tag"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,vault_ciphertext_size,2,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","vault dummy hasil KeyBundle::generate() + passphrase uji",ukuran_vault,byte,108,108,pass,EXECUTED,"5 vault independen; layout 16B salt + 12B nonce + 64B ciphertext + 16B tag"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,vault_ciphertext_size,3,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","vault dummy hasil KeyBundle::generate() + passphrase uji",ukuran_vault,byte,108,108,pass,EXECUTED,"5 vault independen; layout 16B salt + 12B nonce + 64B ciphertext + 16B tag"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,vault_ciphertext_size,4,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","vault dummy hasil KeyBundle::generate() + passphrase uji",ukuran_vault,byte,108,108,pass,EXECUTED,"5 vault independen; layout 16B salt + 12B nonce + 64B ciphertext + 16B tag"
EXP-05,Benchmark Argon2id dan Ciphertext Expansion,vault_ciphertext_size,5,2026-07-27,75d17fd,"Windows 11 Home 10.0.26200 build 26200; Intel Core i7-1165G7 4C/8T @2.80GHz; RAM 11.79 GB (free ~0.93 GB saat uji); bare-metal LENOVO 82FG; rustc 1.97.0 / cargo 1.97.0; profil release","vault dummy hasil KeyBundle::generate() + passphrase uji",ukuran_vault,byte,108,108,pass,EXECUTED,"5 vault independen; layout 16B salt + 12B nonce + 64B ciphertext + 16B tag"
